x (Molar Fraction),Molar Volume (cm³/mol),"Shear Velocity (vS, m/s)","Bulk Modulus (B, GPa)",Poisson's Ratio (σ),Density (g/cm³),"Hardness (H, GPa)"
0.036552979,45.61504309,4809.216355,116.9334416,0.246382821,3.113739226,10.63088934
0.048736765,42.89725493,4333.95426,111.3815575,0.285497912,3.793186266,9.955871172
0.013236771,45.56410537,4254.75002,117.3609849,0.298299152,3.126473659,10.74794792
0.034097978,45.09743612,4683.91123,109.9393532,0.25168916,3.243140969,10.02091412
0.026386915,45.40915633,4385.486852,109.4317416,0.251739548,3.165210916,9.243031167
0.041225269,44.58012606,4316.005947,102.8918263,0.300008896,3.372468486,8.134349316
0.023623037,45.02858016,4645.766661,101.5315473,0.285974694,3.260354961,8.534108737
0.021301635,46.70972999,4568.344431,115.7426654,0.29574816,2.840067504,10.82118402
0.041823135,43.75067349,4323.650519,109.7674623,0.273404716,3.579831628,9.718449345
0.013005718,44.0428448,4493.035141,114.5984615,0.296196897,3.506788801,10.45734626
0.048241886,44.196575,4691.59366,125.9957539,0.246196993,3.468356249,11.51820533
0.047111659,43.29771178,4383.379956,121.5741592,0.270041498,3.693072055,10.89990624
0.03916694,43.46007965,4671.173387,115.8233208,0.274168469,3.652480087,10.30815321
0.038605001,45.47437805,4451.152402,104.3449658,0.29181628,3.148905486,9.251414256
0.049825807,46.07528729,4233.145074,104.7649259,0.268379125,2.998678178,9.322668215
0.021260848,44.0873829,4753.709834,115.2716976,0.262269531,3.495654276,10.78585149
0.039441416,43.72686401,4349.596014,120.8286951,0.265437659,3.585783998,10.87665834
0.044910154,46.3877648,4800.854938,114.5036845,0.265826939,2.920558799,10.32546869
0.042120083,44.83653114,4848.946854,109.7256303,0.251382889,3.308367214,10.20288045
0.023783864,44.26211695,4756.350323,102.1789923,0.27085475,3.451970762,8.549235164
0.044391787,43.75382177,4414.179702,100.4672441,0.300666722,3.579044558,8.40767824
0.029759487,44.93905442,4135.379125,119.7590074,0.299545334,3.282736395,10.12360603
0.017004926,46.65710564,4692.954067,110.0274084,0.281905417,2.85322359,9.913531792
0.040481309,46.72862033,4728.040139,105.2535994,0.290510358,2.835344918,8.941790151
0.045265414,43.59851971,4382.058456,113.8396762,0.245166632,3.617870072,10.03802129
0.045098802,44.72258866,4226.310861,103.5958019,0.293913389,3.336852835,7.983010355
0.023007333,44.3652473,4479.682885,107.6462818,0.298695985,3.426188176,9.671025461
0.044005309,44.76440006,4505.042469,109.0167377,0.2774289,3.326399985,9.955747115
0.046315952,46.56013651,4740.630042,116.070137,0.305762031,2.877465874,9.626697201
0.011984575,46.68719437,4748.813668,108.7309607,0.267031647,2.845701408,8.445224785
0.016427183,45.66176185,4338.093304,97.21873761,0.24513898,3.102059537,7.887892474
0.030561233,44.38683557,4786.216546,109.5003657,0.266554199,3.420791107,10.03269537
0.028966318,45.76998802,4831.625133,108.4145664,0.295801138,3.075002995,9.273955127
0.035737158,46.58814282,4377.025869,104.4841816,0.28990396,2.870464295,8.534428242
0.033002423,43.88389862,4407.68246,100.6610366,0.266680624,3.546525344,8.958047868
0.036551587,46.50957378,4290.818925,101.0794157,0.257468317,2.890106554,8.430340192
0.026538631,46.06270031,4288.364975,111.249713,0.305180955,3.001824923,9.79874373
0.021150395,44.44699147,4354.438136,106.3600647,0.253655395,3.405752132,8.827289746
0.027650973,46.60476249,4623.136353,106.1873039,0.265125146,2.866309379,8.571655245
0.030044788,43.01539692,4314.001269,107.8831963,0.282981447,3.763650771,9.26822439
0.01717013,46.03853631,4650.842649,99.5840261,0.277647392,3.007865923,8.366633452
0.016016676,43.99449099,4433.109584,113.8323866,0.252284746,3.518877252,10.802386
0.034453666,43.37783766,4777.644143,115.2894975,0.257948568,3.673040584,11.11822309
0.016562544,46.08861839,4712.237852,104.3745553,0.289112687,2.995345403,8.944812238
0.045035323,46.36657461,4377.907185,104.9095166,0.25835287,2.925856346,8.590848699
0.010618265,45.73385441,4724.755793,118.8536138,0.279073729,3.084036396,11.34021486
0.013145068,46.63503627,4288.154143,111.2466286,0.264931544,2.858740932,9.674837172
0.03051499,44.67693449,4364.8392,116.9010405,0.285775647,3.348266378,10.29296412
0.045639815,43.92152368,4413.827665,105.506033,0.291907706,3.537119079,9.468792867
0.034781048,43.6342302,4912.645042,118.4265538,0.282741381,3.60894245,10.58599431
0.013740805,45.54283639,4327.07319,105.213305,0.285746401,3.131790903,9.061716225
0.040890702,45.54589705,4869.599259,108.7187096,0.267381751,3.131025739,9.422793286
0.026967402,45.82445754,4590.146207,104.3203488,0.306480802,3.061385614,9.145258433
0.016832548,45.00515678,4376.752934,109.1490632,0.252514163,3.266210806,9.958929898
0.044135829,46.07465082,4257.312936,114.0486972,0.283240009,2.998837296,10.24467232
0.028559417,46.05291667,4652.760157,116.300725,0.290545019,3.004270833,10.57308077
0.019879152,46.47307102,4125.114221,123.6122994,0.305602635,2.899232244,11.10090593
0.017141786,44.03961378,4263.27311,102.3779196,0.290141739,3.507596554,8.597436383
0.047844618,45.33026222,4472.445332,109.5685098,0.306442938,3.184934446,8.610156489
0.025324057,43.48106911,4560.407235,100.9889862,0.284138818,3.647232723,8.635033225
0.014186418,45.19908899,4192.844351,100.9061326,0.29753765,3.217727753,8.350919709
0.011060452,43.67671663,4503.645727,118.5192696,0.267885529,3.598320843,11.44281405
0.010009635,43.99201918,4457.735306,113.6756989,0.298980558,3.519495206,10.32300242
0.019550071,45.84782032,4721.996691,117.0645967,0.287984977,3.055544921,10.89218071
0.018291301,45.83832184,4385.898469,107.792799,0.264793576,3.057919541,9.02521749
0.015045506,44.08651392,4547.911384,120.8151024,0.271282194,3.49587152,11.2005132
0.011966433,45.13732777,4750.38058,128.1054831,0.269380855,3.233168059,11.74501564
0.014197207,45.6018793,4353.333916,114.4533501,0.244438525,3.117030176,10.7012676
0.013967124,44.11829099,4761.481689,108.709571,0.265377607,3.487927252,9.410722065
0.022626145,43.92154654,4457.585129,108.5205581,0.262012736,3.537113365,9.663377507
0.025458503,42.8437726,4650.239022,98.10984694,0.297254849,3.806556851,8.15920252
0.039664121,43.58460159,4680.199574,101.1618788,0.268127298,3.621349603,8.80256336
0.026744291,44.58778246,4835.641834,128.8244289,0.292657716,3.370554386,11.78869659
0.04278708,45.4655931,4503.189961,112.0119861,0.293830324,3.151101725,9.437742724
0.017456792,44.38109625,4562.167647,125.0965647,0.301499241,3.422225938,10.97242195
0.042239702,44.77352212,4644.860352,111.7556209,0.264259698,3.324119469,10.38512955
0.042896895,45.55073536,4570.563291,112.3578828,0.276486186,3.129816161,9.785659595
0.023127179,45.2172761,4767.551737,108.0991185,0.271558574,3.213180975,8.596054712
0.019814093,43.51331489,4523.784728,102.266637,0.263799925,3.639171279,8.404040231
0.048273427,46.75213562,4366.302143,100.2307392,0.274179454,2.829466096,8.05429768
0.024901331,44.64752006,4972.796091,106.9043701,0.266385573,3.355619986,8.967183154
0.021095247,45.85753319,4258.901759,104.0630621,0.253445581,3.053116703,8.454022634
0.039497043,43.98254167,4425.237036,100.1746075,0.264773591,3.521864582,8.436937251
0.045740399,45.88150204,4446.043401,119.4282514,0.278871187,3.04712449,10.53984489
0.013659473,43.11426149,4457.797118,101.9306186,0.302231494,3.738934628,8.698250942
0.043613927,46.40953914,4690.717718,105.2142293,0.299890852,2.915115216,9.190952103
0.047909312,45.55375446,4354.900074,109.6542248,0.253313031,3.129061385,9.987701613
0.030490423,43.68023312,4379.214079,117.427947,0.257726403,3.59744172,10.04271641
0.017899451,44.62872116,4609.055536,109.969429,0.285493765,3.360319711,10.11424976
0.015054806,43.83670265,4750.184691,120.8540236,0.270371248,3.558324336,11.39231923
0.031803337,42.93451371,4360.649636,98.52234255,0.28946494,3.783871572,8.14900332
0.030457456,44.88095861,4953.461522,106.7852009,0.25978216,3.297260347,9.541317546
0.011238824,43.63477947,4372.160889,118.1820909,0.252139591,3.608805132,10.12446534
0.016179688,44.3630951,4672.968234,109.9986572,0.279839992,3.426726226,9.933301416
0.043100757,43.59540952,4388.049327,102.4435545,0.291143068,3.61864762,8.33941807
0.016660142,44.46689367,4190.783543,124.8884665,0.254771694,3.400776582,11.12732836
0.026829463,44.63758066,4776.407237,105.452122,0.287915364,3.358104835,8.834556418
0.049230447,43.9400292,4744.523047,117.9123168,0.280694318,3.5324927,10.93764235
0.041725715,45.79852272,4342.657538,111.4726582,0.269880017,3.06786932,9.770086331
0.015442249,45.78927688,4868.845636,106.8847321,0.280227961,3.070180781,8.928362408
0.01211061,46.30190774,4352.155965,105.3825429,0.253487397,2.942023064,9.5147635
0.027295854,45.32864216,4262.226954,120.9837118,0.292493475,3.185339459,10.52570841
0.012989836,43.86772589,4465.960996,111.698774,0.276426257,3.550568528,9.581683059
0.036215328,45.68402152,4794.036733,121.8645286,0.255885009,3.096494621,10.74257987
0.011032476,44.95150498,4523.851782,111.9445032,0.28091983,3.279623756,9.022514346
0.040359073,43.66565034,4468.493488,122.7888683,0.306638224,3.601087416,11.01001549
0.041594585,45.52278065,4489.41355,106.874468,0.287370924,3.136804837,8.919536501
0.021251383,43.31471044,4281.771366,102.4330501,0.259889389,3.688822389,8.279199003
0.016630982,44.21455238,4565.150874,114.9379631,0.305423882,3.463861905,10.61596303
0.037525388,46.2854137,4763.737677,123.8016689,0.277350599,2.946146576,11.73811665
0.019606064,46.78900028,4297.685605,122.2721256,0.298931898,2.82024993,11.26858036
0.010334547,44.27007651,4354.058755,115.0981267,0.247192661,3.449980872,9.404030839
0.017484971,43.00334426,4708.855398,102.6597101,0.246959133,3.766663935,8.362961393
0.028830496,45.63009353,4465.347962,102.0044088,0.284681375,3.109976619,8.656829898
0.029276007,45.06582538,4569.714617,118.1113046,0.273968931,3.251043654,11.24929776
0.015135772,45.45880773,4673.550713,111.1838871,0.280206346,3.152798068,9.639721311
0.014041832,44.52429836,4784.003816,105.614016,0.290810012,3.386425409,8.280639898
0.019489963,43.68511535,4359.376596,108.0799251,0.264288385,3.596221162,9.563250344
0.048029789,46.00757946,4358.265339,108.0843288,0.259119367,3.015605135,8.796126758
0.020072588,46.21685758,4640.150354,123.1524745,0.261881075,2.963285604,11.04630105
0.02822627,45.81394748,4773.483723,112.2674406,0.305681113,3.06401313,9.321291358
0.020742286,44.30959245,4806.331784,113.3309352,0.245367595,3.440101887,10.4809578
0.0468523,46.41884953,4754.437337,116.1297633,0.245432245,2.912787617,9.974721027
0.032836282,46.05183456,4589.984154,99.50374204,0.253391472,3.00454136,8.405367556
0.024536157,44.76702463,4771.349295,117.5436922,0.268696688,3.325743841,11.14667484
0.049627166,43.0870966,4634.424546,119.6248368,0.279242897,3.74572585,11.10044432
0.037141894,44.64415142,4370.612611,115.3932266,0.248615,3.356462144,10.27300776
0.011337061,46.23352605,4728.821237,126.8855688,0.286239732,2.959118487,11.51145036
0.038304823,43.92113672,4721.192464,102.7337656,0.254354546,3.537215819,8.938066358
0.041407038,46.18749437,4471.597403,116.9340129,0.247348388,2.970626408,9.933979111
0.049013725,43.82960444,4534.958042,119.8031753,0.250986578,3.56009889,11.56516545
0.028160065,42.91221685,4634.711609,113.2555018,0.289503773,3.789445787,9.508745322
0.020130895,46.12514494,4535.66758,110.3082769,0.245787553,2.986213765,9.644765379
0.017226302,46.43946455,4623.271949,121.32561,0.263156908,2.907633862,11.53178907
0.021579915,44.01920898,4294.187376,113.5890004,0.258799093,3.512697754,9.620597179
0.042767554,43.57353143,4500.618515,120.9223498,0.295131586,3.624117143,10.58502403
0.048396668,45.49904824,4284.291379,99.34627045,0.265869317,3.142737939,8.135834803
0.017199985,44.31884739,4425.831595,108.6150945,0.256057322,3.437788153,9.687790495
0.017271155,45.5653458,4720.981641,106.4969067,0.303371129,3.126163549,9.250150503
0.049955704,45.34299172,4536.044735,123.7020956,0.252896454,3.18175207,11.2440162
0.017231406,44.99952934,4799.249864,121.0090117,0.287262036,3.267617665,10.63210076
0.033873714,44.5354326,4438.561507,123.2419992,0.288592156,3.38364185,11.11619127
0.026660177,45.86502683,4386.474388,111.5781026,0.273556597,3.051243292,10.30946905
0.01789882,43.56628958,4704.475357,119.7372057,0.292380279,3.625927605,11.07150433
0.033932243,44.65520754,4492.011437,123.6408358,0.258687258,3.353698115,11.1857796
0.038406931,44.44299486,4751.054517,124.2028681,0.299489009,3.406751285,11.8862445
0.038798382,44.13723216,4743.94953,112.8048343,0.286841752,3.483191959,10.29240674
0.035575457,43.80737669,4274.219297,119.9410299,0.29083585,3.565655827,11.33784639
0.026917742,46.50920463,4435.056517,121.5972834,0.25901826,2.890198843,11.30136321
0.011054679,44.83326207,4457.81795,119.8208992,0.283111306,3.309184484,10.83317485
0.030189579,43.2266019,4257.431089,104.305817,0.288546492,3.710849526,8.256302323
0.035776927,42.99788669,4485.081097,109.1401657,0.297219476,3.768028327,9.788877827
0.045351435,43.75417425,4493.432097,105.5217263,0.249111704,3.578956439,9.183304182
0.043733047,44.65355397,4442.131185,112.3381842,0.261331969,3.354111508,9.341331969
0.038588093,43.37627861,4451.517375,121.739405,0.273236658,3.673430348,11.21849038
0.026952327,45.85878394,4319.629073,114.1118596,0.259423534,3.052804014,10.18576009
0.040531408,46.36285722,4522.535336,119.0053164,0.263794422,2.926785695,10.56252663
0.029454884,45.96597463,4767.840129,118.2781884,0.244327754,3.026006343,10.17868811
0.023376047,43.16386225,4563.017301,112.0475927,0.296546605,3.726534437,9.587303141
0.023561192,45.89147296,4501.959201,122.1500964,0.271216797,3.04463176,11.54249236
0.028321145,46.58173777,4359.457144,108.5376324,0.293392216,2.872065557,8.879330617
0.023099894,43.04733467,4328.737272,119.9664047,0.298009835,3.755666332,10.77534696
0.034486346,43.81652401,4627.930779,110.6106352,0.265986521,3.563368999,9.71969201
0.013027989,43.00072177,4691.289362,112.7477523,0.261756203,3.767319558,9.478627624
0.039548926,45.47960201,4485.592692,121.2614717,0.304746087,3.147599497,11.3653272
0.030685276,46.46448171,4607.432794,105.8554679,0.293755657,2.901379574,8.229269615
0.024858691,43.69835674,4799.022052,109.7912969,0.300929077,3.592910816,9.85600009
0.022223058,43.08955548,4809.700875,125.7238562,0.251048458,3.74511113,11.21100055
0.033225809,46.20257684,4614.772679,123.9860711,0.270539272,2.966855789,11.15417488
0.028844414,46.43551783,4343.272818,108.8137542,0.300804544,2.908620543,9.822182212
0.044333667,44.4878967,4345.378801,117.2916487,0.305316196,3.395525825,9.820728651
0.016151348,43.77720214,4760.418192,115.5777839,0.273596695,3.573199466,9.969059659
0.011571678,44.81544713,4884.334653,117.7223952,0.295023654,3.313638219,10.61953652
0.027711925,45.54531308,4339.509908,106.4344504,0.303491056,3.13117173,9.003839236
0.039302884,45.81339501,4378.912123,109.1488924,0.274441059,3.064151248,9.75382638
0.035824103,45.92008828,4266.971651,105.7894624,0.305016035,3.037477931,9.66226709
0.039234699,45.83039011,4591.141415,111.2732683,0.29517172,3.059902473,9.64315932
0.042517136,45.87891242,4674.069309,116.2261703,0.306515465,3.047771895,11.20899732
0.011298831,45.04901641,4356.046437,100.6670069,0.300340027,3.255245897,8.345113795
0.042915523,43.07421408,4342.206403,112.4287464,0.279109159,3.748946481,9.512328809
0.01585745,44.4269141,4697.083313,113.208284,0.245246734,3.410771474,10.24000116
0.048405424,46.58081441,4640.462793,101.313866,0.2939426,2.872296398,8.274789635
0.019295373,43.91983437,4204.510476,112.5455222,0.291301838,3.537541408,10.55335996
0.042974018,45.41154163,4492.414493,123.3503922,0.302603639,3.164614592,11.58619463
0.018372243,44.28832474,4715.096116,115.924691,0.266998226,3.445418815,10.88940488
0.012602064,43.31378289,4810.082352,100.1155836,0.291832635,3.689054278,8.496699569
0.02350992,43.90968007,4259.176701,108.9797268,0.288739371,3.540079982,9.16339393
0.026428016,44.66982579,4455.455793,114.5905483,0.260595653,3.350043552,9.506018226
0.024576395,45.36903872,4403.438633,101.9624967,0.280782551,3.175240321,8.706616543
0.020121054,44.91418312,4607.572576,115.1002428,0.259438383,3.288954221,10.71501839
0.019830012,44.4891757,4243.275701,102.0677637,0.262220201,3.395206074,9.225259635
0.014268473,45.14347595,4581.90734,117.6608734,0.301182978,3.231631013,11.26094676
0.015406652,43.11838764,4902.513316,120.9842287,0.304279787,3.737903089,11.08251422
0.032781591,43.65536732,4408.087993,119.1522035,0.303554045,3.60365817,11.37988373
0.013861379,46.0144766,4156.898378,108.6522138,0.248885644,3.013880849,8.575315297
0.047150537,46.53310039,4687.278292,119.0184106,0.283230096,2.884224901,11.1125435
0.020502009,46.77668498,4799.550356,126.2419359,0.303441749,2.823328755,11.29997469
0.029712783,43.65925517,4279.87802,115.9564936,0.263753352,3.602686207,10.89506328
0.026526901,43.62695337,4209.562313,97.39430781,0.270484609,3.610761657,8.050870799
0.028611101,45.76912126,4429.705822,116.7761181,0.302282854,3.075219686,10.51114162
0.010902788,45.31747676,4582.76316,121.530581,0.281057417,3.18813081,10.63598111
0.025570656,46.6560663,4512.287333,125.1873398,0.259836871,2.853483425,11.60618909
0.042308095,45.55938369,4326.503187,103.8486467,0.247238481,3.127654078,8.424501604
